,Primary ID,BatchID,Time,Ethanol,Temperature,Molasses flow,NH3 flow,Air flow,Level,pH
772,773,fb,4.16667,1.46168,30.5836,1720.75,148.025,6130.22,41.7606,5.15472
773,774,fb,4.33333,1.48202,30.6118,1778.84,153.232,6278.74,41.9194,5.1586
774,775,fb,4.5,1.49359,30.7057,1829.39,157.586,6372.04,42.0692,5.1492
775,776,fb,4.66667,1.50082,30.8023,1897.28,163.493,6484.42,42.2253,5.14759
776,777,fb,4.83333,1.51382,30.8599,1954.62,168.486,6603.02,42.3868,5.16337
777,778,fb,5.0,1.51189,30.8546,2032.2,175.178,6730.58,42.5598,5.13725
778,779,fb,5.16667,1.51662,30.8184,2124.81,182.854,6762.18,42.7346,5.16466
779,780,fb,5.33333,1.52604,30.8331,2220.06,191.125,6767.6,42.9041,5.16337
780,781,fb,5.5,1.55143,30.8049,2292.72,197.657,6765.55,43.111,5.15985
781,782,fb,5.66667,1.58221,30.8559,2372.68,204.614,6760.85,43.3099,5.16007
782,783,fb,5.83333,1.61159,30.8653,2444.6,210.861,6763.16,43.5311,5.1738
783,784,fb,6.0,1.6507,30.9109,2498.77,199.672,6765.46,43.7291,5.16069
784,785,fb,6.16667,1.68187,30.864,2431.99,132.354,6783.58,43.9288,5.14238
785,786,fb,6.33333,1.68382,30.7633,2349.56,127.557,6777.63,44.1358,5.14871
786,787,fb,6.5,1.66034,30.7392,2299.49,125.054,6740.97,44.3231,5.14015
787,788,fb,6.66667,1.60732,30.7365,2288.19,123.839,6785.44,44.5131,5.12219
788,789,fb,6.83333,1.53301,30.7204,2297.45,124.936,6741.85,44.7012,5.10245
789,790,fb,7.0,1.45368,30.7392,2324.31,126.407,6797.51,44.8983,5.082
790,791,fb,7.16667,1.35809,30.7365,2364.6,128.647,6713.27,45.0856,5.06136
791,792,fb,7.33333,1.26384,30.7567,2408.87,130.772,6776.3,45.2935,5.07981
792,793,fb,7.5,1.12544,30.7607,2488.48,135.207,6754.1,45.4897,5.1635
793,794,fb,7.66667,0.97354,30.758,2603.14,141.714,6768.75,45.7046,5.18249
794,795,fb,7.83333,0.83878,30.766,2699.84,146.196,6762.89,45.9222,5.17219
795,796,fb,8.0,0.73328,30.7432,2767.23,144.686,6768.58,46.1765,5.177
796,797,fb,8.16667,0.64696,30.7499,2829.81,122.247,6763.34,46.3941,5.17371
797,798,fb,8.33333,0.57012,30.7352,2889.41,125.197,6793.87,46.6465,5.17616
798,799,fb,8.5,0.51005,30.7633,2936.07,127.289,6751.97,46.8891,5.17647
799,800,fb,8.66667,0.46665,30.7419,2954.73,128.897,6756.5,47.1388,5.17593
800,801,fb,8.83333,0.43455,30.7258,2960.75,128.411,6760.32,47.3823,5.17362
801,802,fb,9.0,0.40593,30.6909,2962.74,115.796,6761.12,47.6659,5.18093
802,803,fb,9.16667,0.37619,30.7365,2955.55,64.5679,6759.16,47.8755,5.16836
803,804,fb,9.33333,0.31061,31.0317,2995.55,65.7107,6761.29,48.1252,5.17634
804,805,fb,9.5,0.25033,31.4771,3034.48,66.4036,6760.58,48.3723,5.17456
805,806,fb,9.66667,0.19943,31.8634,3064.15,67.225,6757.21,48.6461,5.17326
806,807,fb,9.83333,0.16058,32.2243,3079.25,67.5286,6759.52,48.895,5.16805
807,808,fb,10.0,0.13328,32.5275,3080.25,67.5214,6760.05,49.1483,5.17593
808,809,fb,10.1667,0.10578,32.8468,3095.43,68.0179,6806.65,49.4292,5.17687
809,810,fb,10.3333,0.07785,33.0722,3115.05,68.2821,6765.38,49.6834,5.17754
810,811,fb,10.5,0.05538,33.1607,3140.2,69.0536,6795.83,49.9563,5.16747
811,812,fb,10.6667,0.04007,33.2063,3152.13,69.3357,6766.44,50.1936,5.1848
812,813,fb,10.8333,0.03189,33.4062,3154.2,69.2214,6743.98,50.4174,5.16733
813,814,fb,11.0,0.02706,33.5619,3138.24,68.8964,6769.28,50.7162,5.18512
814,815,fb,11.1667,0.02454,33.5793,3072.49,67.3893,6791.65,50.9722,5.17045
815,816,fb,11.3333,0.02279,33.5887,2975.25,65.1607,6749.49,51.172,5.17674
816,817,fb,11.5,0.02151,33.5538,2882.07,63.1893,6769.28,51.436,5.17482
817,818,fb,11.6667,0.0203,33.5592,2789.35,61.1571,6748.6,51.6866,5.168
818,819,fb,11.8333,0.01922,33.5485,2692.54,58.9893,6772.92,51.8605,5.18454
819,820,fb,12.0,0.01849,33.5686,2579.99,45.6857,6740.43,52.1058,5.17335
820,821,fb,12.1667,0.01743,33.4518,2260.31,0.09643,6786.5,52.3252,5.23057
821,822,fb,12.3333,0.01639,33.2372,1861.12,0.08571,6750.46,52.4269,5.34322
822,823,fb,12.5,0.01551,33.0024,1481.64,0.08571,6779.85,52.5892,5.47045
823,824,fb,12.6667,0.01472,32.8347,1119.71,0.075,6772.57,52.69,5.60784
824,825,fb,12.8333,0.01425,33.0668,693.108,0.075,6771.86,52.6989,5.75882
825,826,fb,13.0,0.01379,33.2828,276.225,0.08214,6757.74,52.673,5.92977
826,827,fb,13.1667,0.01342,33.4438,177.382,0.08571,6753.48,52.7328,6.09795
827,828,fb,13.3333,0.01284,33.539,163.028,0.1,6761.47,52.7123,6.24229
828,829,fb,13.5,0.01226,33.578,156.011,0.09643,6768.48,52.6544,6.35686
829,830,fb,13.6667,0.01177,33.5605,148.923,0.08929,6780.38,52.7168,6.43823
913,914,gb,0.0,0.03629,30.0456,2.48474,0.09644,1763.2,42.235,6.2869
914,915,gb,0.166667,0.03699,30.3754,773.768,46.9078,2030.21,42.26,5.18829
915,916,gb,0.333333,0.12884,30.7627,1095.43,78.7821,2227.3,42.3617,4.56385
916,917,gb,0.5,0.24022,30.5402,1111.37,82.1752,2403.33,42.4634,4.85789
917,918,gb,0.666667,0.3384,30.13,1140.51,83.5397,2604.14,42.5527,5.09373
918,919,gb,0.833333,0.41269,30.0885,1203.73,88.508,2779.54,42.6552,5.1252
919,920,gb,1.0,0.48332,30.256,1237.94,92.1012,2964.1,42.7552,5.2076
920,921,gb,1.16667,0.54722,30.3713,1233.97,91.3189,3132.67,42.8551,4.9097
921,922,gb,1.33333,0.59857,30.3244,1255.27,93.5048,3300.07,42.9649,5.03366
922,923,gb,1.5,0.62492,30.2775,1284.58,94.5585,3474.67,43.0755,5.17249
923,924,gb,1.66667,0.64575,30.3016,1279.61,95.4157,3634.18,43.1897,5.09253
924,925,gb,1.83333,0.66109,30.1059,1392.24,104.041,3799.09,43.3012,5.14367
925,926,gb,2.0,0.67714,30.0402,1406.23,106.538,3970.23,43.4297,5.03366
926,927,gb,2.16667,0.6914,30.0751,1466.47,117.207,4135.6,43.5546,5.14269
927,928,gb,2.33333,0.69799,30.2802,1523.11,121.954,4301.49,43.6858,5.1443
928,929,gb,2.5,0.71724,30.3753,1593.75,128.151,4471.83,43.8303,5.12378
929,930,gb,2.66667,0.72773,30.3016,1630.06,129.944,4635.42,43.9757,5.01678
930,931,gb,2.83333,0.73496,30.2279,1701.2,136.766,4805.22,44.1203,5.1827
931,932,gb,3.0,0.75112,30.2158,1753.88,140.988,4970.86,44.2728,5.15229
932,933,gb,3.16667,0.77009,30.2949,1821.35,147.17,5142.97,44.4254,5.17133
933,934,gb,3.33333,0.78169,30.3378,1878.96,151.238,5312.07,44.586,5.13981
934,935,gb,3.5,0.78883,30.3458,1956.73,158.314,5477.16,44.7698,5.17342
935,936,gb,3.66667,0.79837,30.3284,2042.13,165.411,5651.42,44.934,5.20831
936,937,gb,3.83333,0.81296,30.3016,2122.42,172.123,5812.07,45.1187,5.18567
937,938,gb,4.0,0.83759,30.2721,2196.08,178.498,5970.41,45.3114,5.17928
938,939,gb,4.16667,0.86489,30.2373,2252.83,182.542,6099.52,45.5121,5.19167
939,940,gb,4.33333,0.89068,30.2078,2323.83,189.313,6221.79,45.7156,5.18745
940,941,gb,4.5,0.91986,30.2266,2365.75,192.024,6340.68,45.9288,5.20081
941,942,gb,4.66667,0.93894,30.2105,2430.85,198.178,6464.99,46.1421,5.19198
942,943,gb,4.83333,0.9598,30.2319,2501.77,203.833,6575.97,46.3437,5.20299
943,944,gb,5.0,0.97413,30.2212,2578.33,210.29,6681.53,46.5935,5.2045
944,945,gb,5.16667,0.99163,30.2641,2670.65,217.887,6702.68,46.8255,5.18993
945,946,gb,5.33333,1.01313,30.2386,2771.43,226.696,6716.54,47.0646,5.20983
946,947,gb,5.5,1.04872,30.2359,2878.62,235.028,6699.93,47.3144,5.21191
947,948,gb,5.66667,1.09196,30.2574,2944.01,240.811,6705.52,47.5642,5.20499
948,949,gb,5.83333,1.13967,30.2507,3011.2,246.858,6744.89,47.8328,5.208
949,950,gb,6.0,1.18695,30.2962,3071.26,228.374,6677.09,48.1058,5.2108
950,951,gb,6.16667,1.23828,30.2065,2983.73,153.442,6701.35,48.3753,5.1779
951,952,gb,6.33333,1.25872,30.1703,2817.6,144.56,6704.11,48.6108,5.19748
952,953,gb,6.5,1.22968,30.2359,2745.87,140.131,6709.26,48.8339,5.19664
953,954,gb,6.66667,1.16908,30.3029,2736.29,138.566,6742.58,49.073,5.18945
954,955,gb,6.83333,1.08753,30.3284,2777.1,142.684,6675.58,49.3148,5.18678
955,956,gb,7.0,1.0068,30.2694,2817.04,143.073,6699.84,49.5655,5.18226
956,957,gb,7.16667,0.92719,30.2145,2856.54,145.781,6697.35,49.8028,5.1811
957,958,gb,7.33333,0.84626,30.1689,2899.92,148.295,6707.04,50.0928,5.17839
958,959,gb,7.5,0.76107,30.2065,2942.27,150.51,6724.81,50.3016,5.19593
959,960,gb,7.66667,0.68261,30.2587,2982.87,152.757,6694.69,50.5862,5.18718
960,961,gb,7.83333,0.60071,30.244,3021.85,154.864,6705.7,50.8423,5.20432
961,962,gb,8.0,0.52015,30.2467,3067.25,148.088,6703.13,51.1055,5.19615
962,963,gb,8.16667,0.4426,30.1944,3130.78,126.076,6701.62,51.3963,5.20463
963,964,gb,8.33333,0.37084,30.1931,3210.72,130.43,6714.06,51.631,5.20388
964,965,gb,8.5,0.3185,30.1622,3262.26,132.815,6714.77,51.9682,5.19477
965,966,gb,8.66667,0.2679,30.177,3301.13,134.337,6711.48,52.2127,5.20685
966,967,gb,8.83333,0.22605,30.1636,3328.67,135.777,6705.71,52.4732,5.20343
967,968,gb,9.0,0.19732,30.1864,3335.13,115.618,6704.91,52.8506,5.20618
968,969,gb,9.16667,0.17409,30.3016,3325.33,65.8988,6709.97,53.1183,5.2057
969,970,gb,9.33333,0.17,30.6635,3294.88,66.3452,6694.6,53.377,5.21253
970,971,gb,9.5,0.25233,30.9008,3139.48,63.3557,6705.62,53.6171,5.208
971,972,gb,9.66667,0.35044,31.2359,2896.48,56.898,6728.81,53.932,5.21413
972,973,gb,9.83333,0.40924,31.6582,2725.42,53.1905,6693.17,54.1551,5.20823
973,974,gb,10.0,0.44508,32.063,2595.94,50.8582,6780.26,54.3522,5.20756
974,975,gb,10.1667,0.45793,32.4759,2527.86,49.2473,6680.91,54.5494,5.20903
975,976,gb,10.3333,0.4572,32.7547,2510.32,48.3865,6696.73,54.7413,5.20827
976,977,gb,10.5,0.41737,32.7842,2545.71,49.3473,6678.42,54.9831,5.20805
977,978,gb,10.6667,0.36497,32.8499,2626.32,51.2546,6712.01,55.149,5.20982
978,979,gb,10.8333,0.3325,32.9813,2679.92,52.4083,6720.01,55.4738,5.2076
979,980,gb,11.0,0.31587,33.1408,2701.85,53.2226,6674.78,55.6317,5.20942
980,981,gb,11.1667,0.31442,33.1903,2651.7,52.2618,6707.84,55.9895,5.20454
981,982,gb,11.3333,0.28727,33.1863,2596.36,50.8153,6711.83,56.1206,5.21093
982,983,gb,11.5,0.24926,33.1313,2568.43,49.3652,6697.71,56.4169,5.20885
983,984,gb,11.6667,0.20821,33.1246,2546.46,50.0652,6709.97,56.4998,5.20601
984,985,gb,11.8333,0.17653,33.122,2506.38,48.658,6715.83,56.6319,5.20991
985,986,gb,12.0,0.14768,33.1045,2456.69,33.803,6709.53,56.8781,5.21227
986,987,gb,12.1667,0.13174,33.0241,2234.66,0.10001,6700.19,57.1172,5.28197
987,988,gb,12.3333,0.11429,32.8713,1872.04,0.13215,6686.24,57.2787,5.38271
988,989,gb,12.5,0.07398,32.7359,1543.56,0.1143,6701.79,57.5009,5.51239
989,990,gb,12.6667,0.06955,32.7547,1165.43,0.10358,6700.11,57.575,5.66077
990,991,gb,12.8333,0.0714,32.8552,760.919,0.10715,6728.9,57.6348,5.81291
991,992,gb,13.0,0.06992,32.9652,389.919,0.08929,6731.29,57.6562,5.95143
992,993,gb,13.1667,0.06483,33.0174,121.288,0.10001,6692.47,57.6686,6.07916
993,994,gb,13.3333,0.0604,33.0764,49.8359,0.09644,6698.51,57.6053,6.18145
994,995,gb,13.5,0.05726,33.134,19.4871,0.09287,6704.46,57.6481,6.25173
995,996,gb,13.6667,0.055,33.1032,1.02942,0.11787,6704.99,57.5669,6.29604
1079,1080,hb,0.0,0.0405,30.5541,19.1273,0.09286,750.288,41.3941,5.06738
1080,1081,hb,0.166667,0.0253,30.8894,490.437,35.3357,2015.62,41.4137,4.64144
1081,1082,hb,0.333333,0.09403,31.1833,1013.46,78.7428,2257.7,41.4788,4.55174
1082,1083,hb,0.5,0.2566,30.8559,1033.91,84.7357,2443.85,41.5448,4.97433
1083,1084,hb,0.666667,0.40119,30.6198,1061.3,85.8143,2605.95,41.6251,5.07785
1084,1085,hb,0.833333,0.5167,30.5541,1100.7,88.3714,2790.85,41.7169,5.08293
1085,1086,hb,1.0,0.59573,30.6158,1138.41,92.5036,2964.67,41.8043,5.10249
1086,1087,hb,1.16667,0.65472,30.7472,1164.02,94.4572,3152.86,41.947,5.08476
1087,1088,hb,1.33333,0.69231,30.8224,1216.42,97.6071,3323.04,41.9997,5.09149
1088,1089,hb,1.5,0.71801,30.762,1237.61,100.414,3492.14,42.1816,5.08467
1089,1090,hb,1.66667,0.73429,30.7043,1293.07,103.693,3657.08,42.2396,5.09349
1090,1091,hb,1.83333,0.73514,30.6842,1297.52,105.882,3822.1,42.3377,5.10526
1091,1092,hb,2.0,0.72222,30.6802,1404.7,113.621,3982.24,42.4421,5.12611
1092,1093,hb,2.16667,0.70069,30.6802,1496.39,128.596,4153.39,42.5696,5.13106
1093,1094,hb,2.33333,0.68326,30.6895,1532.01,131.575,4315.31,42.7141,5.12794
1094,1095,hb,2.5,0.66138,30.6828,1611.33,138.604,4503.68,42.8523,5.14483
1095,1096,hb,2.66667,0.65282,30.6962,1682.57,144.868,4641.45,42.9826,5.14719
1096,1097,hb,2.83333,0.66661,30.6319,1738.17,150.0,4823.7,43.119,5.13498
1097,1098,hb,3.0,0.71138,30.5809,1779.02,153.214,4981.36,43.2778,5.14505
1098,1099,hb,3.16667,0.80832,30.5406,1780.77,152.918,5156.06,43.4356,5.15802
1099,1100,hb,3.33333,0.87644,30.6735,1823.29,157.0,5320.64,43.5801,5.07972
1100,1101,hb,3.5,0.92669,30.7472,1847.94,158.814,5482.29,43.7318,5.12536
1101,1102,hb,3.66667,0.94424,30.7392,1909.71,164.171,5657.08,43.8959,5.16368
1102,1103,hb,3.83333,0.97229,30.7795,1968.87,169.35,5847.49,44.0501,5.16127
1103,1104,hb,4.0,0.99567,30.7942,2033.09,174.893,5992.54,44.2214,5.15798
1104,1105,hb,4.16667,1.01872,30.8304,2075.26,179.582,6130.4,44.3998,5.14242
1105,1106,hb,4.33333,1.03228,30.8344,2153.13,185.097,6217.49,44.5746,5.17206
1106,1107,hb,4.5,1.05459,30.8546,2200.36,189.579,6350.02,44.7646,5.14469
1107,1108,hb,4.66667,1.07254,30.8532,2250.44,194.582,6475.81,44.9554,5.16176
1108,1109,hb,4.83333,1.08179,30.7741,2334.21,201.139,6592.19,45.1597,5.16448
1109,1110,hb,5.0,1.10334,30.6989,2398.51,206.843,6719.66,45.3604,5.17402
1110,1111,hb,5.16667,1.12578,30.7056,2467.71,212.547,6763.69,45.5602,5.16635
1111,1112,hb,5.33333,1.14114,30.6574,2563.92,220.85,6783.49,45.7796,5.17232
1112,1113,hb,5.5,1.15751,30.6413,2666.15,229.55,6749.66,46.0079,5.18413
1113,1114,hb,5.66667,1.19391,30.6466,2753.27,237.065,6759.79,46.2166,5.17901
1114,1115,hb,5.83333,1.23547,30.6534,2829.32,243.186,6792.99,46.4761,5.18177
1115,1116,hb,6.0,1.27962,30.6386,2905.36,244.34,6732.53,46.7089,5.18012
1116,1117,hb,6.16667,1.33304,30.652,2897.81,157.293,6800.97,46.9747,5.152
1117,1118,hb,6.33333,1.36802,30.6413,2771.47,150.543,6751.71,47.2209,5.16502
1118,1119,hb,6.5,1.35812,30.6373,2702.26,146.918,6753.22,47.4331,5.17241
1119,1120,hb,6.66667,1.31799,30.648,2672.38,145.136,6780.47,47.6231,5.12674
1120,1121,hb,6.83333,1.25611,30.6654,2674.37,144.264,6754.19,47.8702,5.12705
1121,1122,hb,7.0,1.16195,30.6681,2692.5,146.204,6753.84,48.1092,5.12834
1122,1123,hb,7.16667,1.06912,30.6869,2728.55,148.214,6776.56,48.3661,5.12691
1123,1124,hb,7.33333,0.97298,30.6641,2766.73,150.15,6764.84,48.5989,5.13208
1124,1125,hb,7.5,0.87339,30.6708,2823.26,153.371,6727.92,48.8218,5.13659
1125,1126,hb,7.66667,0.77336,30.6815,2874.94,155.989,6805.32,49.0564,5.15535
1126,1127,hb,7.83333,0.67371,30.6735,2918.29,158.686,6732.27,49.3382,5.16506
1127,1128,hb,8.0,0.58652,30.644,2964.63,151.075,6776.38,49.5621,5.17215
1128,1129,hb,8.16667,0.50032,30.6238,3014.89,130.45,6760.23,49.7717,5.17611
1129,1130,hb,8.33333,0.40168,30.5876,3098.84,134.339,6758.45,50.0616,5.17937
1130,1131,hb,8.5,0.31839,30.5849,3163.53,137.607,6785.53,50.2622,5.17852
1131,1132,hb,8.66667,0.25373,30.6171,3213.93,139.593,6772.48,50.5664,5.18235
1132,1133,hb,8.83333,0.20565,30.6158,3242.78,141.025,6736.26,50.8313,5.18119
1133,1134,hb,9.0,0.17251,30.6319,3245.92,119.986,6776.65,51.1756,5.18133
1134,1135,hb,9.16667,0.13778,30.7017,3251.01,71.2464,6772.04,51.3209,5.17963
1135,1136,hb,9.33333,0.0937,31.0182,3266.97,72.2572,6740.7,51.675,5.18583
1136,1137,hb,9.5,0.06683,31.418,3268.39,71.4143,6792.99,51.9773,5.19528
1137,1138,hb,9.66667,0.05697,31.8044,3245.38,72.1,6743.63,52.2342,5.19153
1138,1139,hb,9.83333,0.0541,32.1868,3227.78,70.6393,6765.11,52.5045,5.18315
1139,1140,hb,10.0,0.05207,32.4658,3189.56,70.4107,6761.38,52.7845,5.1783
1140,1141,hb,10.1667,0.04999,32.7381,3174.36,69.1679,6773.1,53.012,5.1783
1141,1142,hb,10.3333,0.04805,32.9018,3158.93,69.8786,6756.32,53.2082,5.1811
1142,1143,hb,10.5,0.04647,33.0467,3156.01,69.2643,6772.57,53.4499,5.18414
1143,1144,hb,10.6667,0.04489,33.1728,3147.46,69.0536,6764.22,53.7594,5.18084
1144,1145,hb,10.8333,0.0436,33.4129,3137.17,68.9607,6763.33,54.0234,5.18351
1145,1146,hb,11.0,0.04227,33.5203,3129.19,68.5572,6762.98,54.2107,5.19015
1146,1147,hb,11.1667,0.04116,33.531,3074.84,67.5429,6763.25,54.6094,5.18935
1147,1148,hb,11.3333,0.04005,33.5028,2980.2,65.7143,6762.63,54.8859,5.18298
1148,1149,hb,11.5,0.03906,33.4666,2889.51,63.5,6763.25,54.9635,5.17937
1149,1150,hb,11.6667,0.03828,33.4747,2788.35,61.275,6767.42,55.2382,5.1844
1150,1151,hb,11.8333,0.03746,33.4317,2699.7,59.2964,6767.42,55.5155,5.18218
1151,1152,hb,12.0,0.03689,33.484,2595.16,40.275,6774.88,55.7483,5.18257
1152,1153,hb,12.1667,0.04249,33.307,2328.52,0.09286,6762.27,55.858,5.27206
1153,1154,hb,12.3333,0.06194,33.0051,1915.3,0.075,6740.7,56.155,5.38841
1154,1155,hb,12.5,0.05391,32.7381,1531.58,0.09286,6762.18,56.2068,5.51123
1155,1156,hb,12.6667,0.04799,32.879,1165.24,0.08571,6763.78,56.2407,5.63908
1156,1157,hb,12.8333,0.0464,33.1661,809.226,0.07857,6771.77,56.3959,5.76159
1157,1158,hb,13.0,0.04272,33.3499,406.946,0.09643,6762.54,56.3209,5.8688
1158,1159,hb,13.1667,0.03821,33.3875,113.624,0.09643,6768.04,56.3664,5.94991
1159,1160,hb,13.3333,0.03457,33.4505,44.7373,0.08929,6756.85,56.3878,5.99238
1160,1161,hb,13.5,0.03229,33.4894,20.5521,0.08571,6794.05,56.3049,6.01332
1161,1162,hb,13.6667,0.03083,33.4975,-1.03299,0.07143,6739.99,56.3379,6.0275
1162,1163,Ia,0.0,0.00755,32.7412,156.488,67.4108,1454.73,41.7391,5.52571
1163,1164,Ia,0.166667,0.00927,32.244,646.314,147.272,2060.92,41.7765,5.32144
1164,1165,Ia,0.333333,0.02917,31.2055,700.168,147.332,2246.25,41.8504,4.40468
1165,1166,Ia,0.5,0.0268,30.2139,750.155,147.08,2429.64,41.9145,5.60611
1166,1167,Ia,0.666667,0.02148,29.8236,774.988,147.136,2610.63,41.984,5.86805
1167,1168,Ia,0.833333,0.04886,29.9532,812.629,147.411,2807.66,42.0623,5.67497
1168,1169,Ia,1.0,0.08328,30.0387,883.725,146.967,3088.14,42.198,5.20184
1169,1170,Ia,1.16667,0.0883,30.0468,932.47,86.0719,3263.19,42.2805,5.21182
1170,1171,Ia,1.33333,0.12259,30.0214,987.423,16.9872,3436.55,42.3598,4.40948
1171,1172,Ia,1.5,0.15039,29.9225,1046.49,54.3661,3602.73,42.4461,4.04675
1172,1173,Ia,1.66667,0.15011,30.004,1092.97,79.9821,3772.63,42.5396,4.23087
1173,1174,Ia,1.83333,0.13678,30.008,1143.8,79.7364,3938.46,42.6518,4.33524
1174,1175,Ia,2.0,0.10714,29.9599,1240.44,79.6046,4107.3,42.7587,4.3309
1175,1176,Ia,2.16667,0.1099,30.0173,1374.9,79.4123,4276.67,42.8709,4.39864
1176,1177,Ia,2.33333,0.1509,30.0254,1496.27,79.1488,4443.29,42.9795,4.43225
1177,1178,Ia,2.5,0.15617,29.9853,1613.98,78.7357,4616.03,43.1051,4.38564
1178,1179,Ia,2.66667,0.17027,30.0695,1747.34,78.319,4786.82,43.2636,4.36295
1179,1180,Ia,2.83333,0.20691,30.147,1856.78,87.7243,4958.15,43.3963,4.34843
1180,1181,Ia,3.0,0.20695,30.3234,1941.75,91.6167,5141.44,43.5663,4.34115
1181,1182,Ia,3.16667,0.22936,30.3742,1993.29,91.2748,5434.43,43.7355,4.34213
1182,1183,Ia,3.33333,0.25643,30.1751,2040.33,120.947,5368.98,43.8976,4.37778
1183,1184,Ia,3.5,0.2838,30.0053,2096.28,147.361,5627.74,44.0793,4.50107
1184,1185,Ia,3.66667,0.31102,29.9866,2140.27,147.297,5796.85,44.2582,4.63395
1185,1186,Ia,3.83333,0.3213,29.9773,2193.35,147.318,5963.29,44.4408,4.74077
1186,1187,Ia,4.0,0.32571,29.9599,2291.83,147.24,6081.94,44.6305,4.81269
1187,1188,Ia,4.16667,0.3314,29.9653,2417.56,147.29,6161.66,44.8415,4.86335
1188,1189,Ia,4.33333,0.35194,29.9639,2542.93,147.329,6240.94,45.041,4.90752
1189,1190,Ia,4.5,0.39007,29.9639,2666.68,147.45,6341.05,45.2698,4.94735
1190,1191,Ia,4.66667,0.44437,29.9679,2789.32,147.393,6418.64,45.5129,4.96919
1191,1192,Ia,4.83333,0.5138,29.9666,2913.7,147.372,6504.83,45.7569,4.99241
1192,1193,Ia,5.0,0.59494,29.9626,2962.73,147.521,6533.3,46.0098,5.00879
1193,1194,Ia,5.16667,0.66447,29.9693,2962.91,147.446,6547.13,46.2716,5.07095
1194,1195,Ia,5.33333,0.6955,29.9706,2959.86,147.396,6541.02,46.5191,5.19229
1195,1196,Ia,5.5,0.6948,29.9492,2961.59,147.446,6553.87,46.7694,5.21044
1196,1197,Ia,5.66667,0.68684,29.9532,2961.74,147.507,6522.66,47.0249,5.21342
1197,1198,Ia,5.83333,0.67895,29.9639,2960.14,147.29,6527.09,47.2876,5.20938
1198,1199,Ia,6.0,0.67226,29.9733,2962.13,147.632,6529.13,47.5476,5.21284
1199,1200,Ia,6.16667,0.65914,29.9786,2965.82,147.446,6538.98,47.7952,5.21
1200,1201,Ia,6.33333,0.65077,29.9506,2962.34,147.24,6533.21,48.0463,5.21897
1201,1202,Ia,6.5,0.63285,29.9586,2959.4,147.468,6538.0,48.2823,5.21821
1202,1203,Ia,6.66667,0.61299,29.9492,2962.02,147.682,6540.66,48.585,5.2072
1203,1204,Ia,6.83333,0.58789,29.9706,2963.76,147.514,6529.93,48.8201,5.21191
1204,1205,Ia,7.0,0.5659,29.9439,2962.48,147.429,6537.91,49.0757,5.21253
1205,1206,Ia,7.16667,0.53299,29.9559,2961.52,147.614,6538.35,49.3312,5.20916
1206,1207,Ia,7.33333,0.49617,29.9573,2960.21,147.632,6541.81,49.5672,5.21013
1207,1208,Ia,7.5,0.46127,30.0174,2960.64,147.393,6529.31,49.8308,5.21906
1208,1209,Ia,7.66667,0.42891,29.9385,2961.67,142.147,6554.85,50.1202,5.20889
1209,1210,Ia,7.83333,0.40164,29.845,2961.88,141.474,6519.2,50.3446,5.21124
1210,1211,Ia,8.0,0.3714,29.9185,2962.91,141.442,6525.76,50.5984,5.2108
1211,1212,Ia,8.16667,0.33782,29.9252,2963.12,141.431,6532.15,50.8558,5.21573
1212,1213,Ia,8.33333,0.30927,29.9252,2962.41,141.293,6527.45,51.0632,5.20991
1213,1214,Ia,8.5,0.28883,29.8851,2959.46,140.911,6557.51,51.3117,5.20689
1214,1215,Ia,8.66667,0.25191,29.9252,2964.61,140.687,6507.41,51.6207,5.21244
1215,1216,Ia,8.83333,0.21842,29.8998,2963.01,140.466,6541.73,51.8077,5.21586
1216,1217,Ia,9.0,0.17844,29.9706,2964.43,139.59,6544.21,52.0899,5.212
1217,1218,Ia,9.16667,0.12266,30.2887,2958.58,139.893,6539.24,52.3571,5.20472
1218,1219,Ia,9.33333,0.06661,30.683,2963.15,139.594,6554.05,52.537,5.21231
1219,1220,Ia,9.5,0.02542,31.0572,2963.58,139.088,6515.21,52.9279,5.23868
1220,1221,Ia,9.66667,0.0194,31.3592,2966.46,89.2557,6544.47,53.195,5.22807
1221,1222,Ia,9.83333,0.01928,31.7509,2955.24,68.8389,6528.16,53.423,5.21107
1222,1223,Ia,10.0,0.01927,32.1051,2923.31,68.6823,6494.64,53.6768,5.21378
1223,1224,Ia,10.1667,0.01913,32.2227,2874.25,63.5149,6488.78,53.9083,5.21533
1224,1225,Ia,10.3333,0.01867,32.3323,2820.65,43.9066,6450.92,54.1095,5.21506
1225,1226,Ia,10.5,0.01827,32.4713,2757.75,43.9067,6401.88,54.4212,5.22234
1226,1227,Ia,10.6667,0.01801,32.6771,2718.79,43.8817,6372.97,54.5939,5.23708
1227,1228,Ia,10.8333,0.01762,32.8241,2658.48,43.8995,6359.67,54.8344,5.24827
1228,1229,Ia,11.0,0.018,32.8562,2627.4,44.0562,6307.17,55.0463,5.24934
1229,1230,Ia,11.1667,0.08795,32.6664,2598.85,43.9031,6189.86,55.2502,5.20658
1230,1231,Ia,11.3333,0.16843,32.5341,2577.35,30.8654,6074.67,55.3749,5.20467
1231,1232,Ia,11.5,0.16885,32.7586,2550.6,0.03205,5975.35,55.6687,5.20485
1232,1233,Ia,11.6667,0.30499,32.3924,2517.96,0.02493,5867.78,55.8754,5.21053
1233,1234,Ia,11.8333,0.48632,32.2788,2485.29,0.02493,5764.83,56.0071,5.2045
